# x, y, U, V, k
0.08242122531, 0.011999999733, 4.880949974E+000, 7.737737149E-002
0.08406885267, 0.011999999733, 4.880980492E+000, 8.845613152E-002
0.08571648003, 0.011999999733, 4.892000675E+000, 9.184622020E-002
0.0873641163, 0.011999999733, 4.889796734E+000, 1.034326628E-001
0.08901174366, 0.011999999733, 4.884093285E+000, 1.077004746E-001
0.09065937102, 0.011999999733, 4.888124943E+000, 1.169356182E-001
0.09230700732, 0.011999999733, 4.882141590E+000, 1.265652776E-001
0.09395463468, 0.011999999733, 4.865631104E+000, 1.343918890E-001
0.09560226201, 0.011999999733, 4.841395855E+000, 1.437454373E-001
0.09724989831, 0.011999999733, 4.826384068E+000, 1.560093462E-001
0.09889752567, 0.011999999733, 4.817104340E+000, 1.667942107E-001
0.10054515303, 0.011999999733, 4.808820724E+000, 1.709910929E-001
0.10219278933, 0.011999999733, 4.801778316E+000, 1.831601560E-001
0.10384041666, 0.011999999733, 4.799468994E+000, 1.944520324E-001
0.10548804402, 0.011999999733, 4.800003052E+000, 2.006938607E-001
0.10713568032, 0.011999999733, 4.799932957E+000, 2.087253183E-001
0.10878330768, 0.011999999733, 4.790199280E+000, 2.162691802E-001
0.11043093504, 0.011999999733, 4.778093815E+000, 2.247693390E-001
0.11207856237, 0.011999999733, 4.762498379E+000, 2.310176939E-001
0.11372619867, 0.011999999733, 4.749883652E+000, 2.401008755E-001
0.11537382603, 0.011999999733, 4.746469498E+000, 2.518081665E-001
0.11702145339, 0.011999999733, 4.737874985E+000, 2.587171197E-001
0.11866908966, 0.011999999733, 4.730749130E+000, 2.593215704E-001
0.12031671702, 0.011999999733, 4.722296238E+000, 2.628537416E-001
0.12196434438, 0.011999999733, 4.720669270E+000, 2.694600523E-001
0.12361198068, 0.011999999733, 4.723719120E+000, 2.717938721E-001
0.12525960804, 0.011999999733, 4.716503143E+000, 2.693295181E-001
0.12690723537, 0.011999999733, 4.712656975E+000, 2.714351714E-001
0.12855487167, 0.011999999733, 4.708411694E+000, 2.751637101E-001
0.13020249903, 0.011999999733, 4.701905251E+000, 2.755808830E-001
0.13185012639, 0.011999999733, 4.703069210E+000, 2.810482085E-001
0.13349776269, 0.011999999733, 4.694287777E+000, 2.800599933E-001
0.13514539002, 0.011999999733, 4.692035675E+000, 2.747896016E-001
0.13679301738, 0.011999999733, 4.688284874E+000, 2.746636569E-001
0.13844065368, 0.011999999733, 4.686803341E+000, 2.744249105E-001
